hospital_id,name,contract,is24,isBeautyParlor,isHotel,isStore,hasParkingLot,businessHours,latitude,longitude,address,subject,species
546,개포별빛동물병원,02-573-7582,0,1,1,1,1,"평일 09:00~20:00/토 10:00~20:00/일,공휴일 10:00~18:00",37.47643765,127.0463098,서울특별시 강남구 논현로 70 1층 (개포동 동성빌딩),"내과,외과,안과","개,고양이,새"
547,금나래동물병원,02-809-0075,0,1,0,0,0,"매일 10:00~20:00/진료시간 월,화,수,금,토 10:00~19:30/목 14:00~20:00",37.45822291,126.8937104,서울특별시 금천구 벚꽃로 30 211호 (독산동 금천롯데캐슬골드파크2차),,"개,고양이"
548,올스타동물의료센터,02-2065-7582,0,1,0,1,1,"평일 09:30~21:00/주말,공휴일 10:00~20:00",37.53696043,126.8379173,서울특별시 강서구 가로공원로 198 1층 (화곡동 청파빌딩),"내과,외과,예방접종","개,고양이"
549,스마트동물병원동대문점,02-2242-0175,1,1,1,1,1,매일 00:00~24:00,37.57550594,127.0676599,서울특별시 동대문구 한천로 164 원석빌딩 1층 (장안동),"외과,내시경,슬개골탈구,종양,자궁축농증,심장내과,호르몬,알러지,방광결석,스케일링,안과","개,고양이"
550,서울종합동물병원본원,02-888-8807,0,1,0,1,0,매일 09:30~21:00,37.47723332,126.9352657,서울특별시 관악구 신림로 233 1층 (신림동),,
551,굿모닝 동물병원,02-711-3375,0,1,0,1,1,평일 10:00~20:00 / 토요일 10:00~16:00,37.54475539,126.9460257,서울특별시 마포구 독막로 295 (염리동 삼부골든타워106호),"내과,외과,안과,치과,피부과","개,고양이,새,특수동물(햄스터,고슴도치,토끼)"
552,한마음동물병원,02-355-7931,0,0,0,0,0,,37.60100165,126.9101383,서울특별시 은평구 갈현로 35 (신사동),,"개,고양이"
553,퍼피즌동물병원,02-541-2651,0,1,0,1,1,"평일,토 09:30~20:00/일,공휴일 09:30~18:00",37.51326197,127.0429879,서울특별시 강남구 선릉로 636 키스톤빌딩 1층 (삼성동),,"개,고양이"
554,서울대학교관악캠퍼스수의대부속동물병원,02-880-8661,0,0,0,0,1,평일 09:00-15:00 (사전예약제),37.46803806,126.9592943,서울특별시 관악구 관악로 1 (신림동 서울대학교),"내과,일반외과,정형.신경외과,안과.치과,피부과,응급의학과,영상의학과,임상병리과,마취통증의학과,야생동물/희귀동물과,산과,대동물진료과,영양상담과","개,고양이"
555,고려종합동물병원,02-3661-8200,0,1,0,1,1,매일 09:30~19:00,37.56262401,126.8530074,서울특별시 강서구 양천로57길 10-20 102호 (가양동 이스타빌Ⅰ),"내과,외과,안과,치과,피부과","앵무새,조류,파충류,설치류,뱀"
556,송파동물의료센터,02-424-3662,0,0,0,0,0,매일 09:00~22:00,37.50155451,127.1109828,서울특별시 송파구 송파대로 378 (송파동),"내과,방사선,외과 수술,중성화,스켈링,슬개골,심장검진","개,고양이"
557,서초동물병원,02-582-2357,0,1,1,1,1,"평일,토,공휴일 09:00~21:00 / 일요일 11:00~18:00",37.48541891,127.0170652,서울특별시 서초구 효령로57길 4 (서초동),"심장질환,슬개골탈구,위내시경,중성화,피부질환검사","개,고양이"
558,금강종합동물병원,02-2686-8008,0,1,0,1,1,평일 09:00~20:00/토 09:00~19:00,37.49538169,126.8429307,서울특별시 구로구 경인로 196 (오류동),고양이수술 전문,고양이
559,채움동물의료센터,02-443-6933,0,1,0,1,1,매일 09:30-22:00 (24시간 입원환자 관리),37.50052248,127.1370893,서울특별시 송파구 동남로 282 재상빌딩 1층 (오금동),"슬개골탈구,치과전문치료,고양이특화병원,건강검진센터,예방의학과,내과,외과,영상의학과","개,고양이"
560,우리아이 동물병원,02-823-7500,0,1,0,1,1,평일 10:00-20:00 / 토요일 10:00-18:00,37.50384993,126.9469028,서울특별시 동작구 상도로 262 1층 및 2층 (상도동),,"개,고양이"
561,에이블동물병원,02-2058-1882,0,1,1,0,0,"평일 10:00~21:00/토,공휴일 10:00~19:00",37.4809136,127.0416785,서울특별시 서초구 바우뫼로 211 송지빌딩(양재동),,"개,고양이"
562,푸른숲 동물병원,02-335-7577,0,1,0,1,1,평일 10:00-19:30 / 토요일 10:00-17:00,37.55741253,126.909266,서울특별시 마포구 월드컵로 98 (서교동 서현빌딩 1층),,
563,모두동물병원,02-2060-7975,0,1,1,1,1,"월,화,목,금,토 10:00-21:00 / 수요일 10:00-19:00 / 일요일 10:00-18:00",37.49321989,126.8564445,서울특별시 구로구 개봉로20길 26 조양빌딩 1층 (개봉동),,
564,공항축산동물병원,02-2663-8520,0,0,0,1,0,평일 10:00-18:00 / 토요일 10:00-16:00,37.56360462,126.8076512,서울특별시 강서구 개화동로29길 15 (방화동),"질병,예방백신 접종,중성화,내과,피부과","개,고양이,새(닭),특수동물(물고기)"
565,누리봄동물병원,02-735-7530,0,0,0,0,1,평일 09:30~19:30(접수 마감 19:00)/토 10:00~16:00,37.57579308,126.9710698,서울특별시 종로구 사직로12길 2 (내자동),,"개,고양이"
566,서진동물병원,02-336-3929,0,0,0,0,1,매일 08:30-20:30,37.5542443,126.9342001,서울특별시 마포구 신촌로16길 34 1층 (노고산동),,"개,고양이"
567,수정동물병원,02-6053-6052,0,0,0,0,1,"평일 10:00~19:00/토,공휴일 11:00~17:00",37.48479692,127.0811016,서울특별시 강남구 일원로14길 25 상가동 102호 (일원동 푸른마을아파트),,"개,고양이"
568,오석헌동물병원,02-6402-0301,0,0,0,1,1,"평일 10:00~19:00 / 토,공휴일 10:00~17:00",37.54435424,127.0154459,서울특별시 성동구 성동구 독서당로 223 래미안옥수리버젠 상가 1층,"내과,외과,피부과,건강검진,특수동물","개,고양이"
569,아이펫동물병원,02-786-7582,0,0,0,0,1,"평일,토 09:30~21:30/공휴일 12:00~19:00",37.51811729,126.925196,서울특별시 영등포구 여의동로3길 10 (여의도동자이상가 501동 109호),,"개,고양이"
570,워너비동물병원 용산점,02-2012-1256,0,1,0,0,0,매일 10:00~20:00,37.52472276,126.9685535,서울특별시 용산구 서빙고로 35 용산시티파크1단지아파트 101동 101호 ,"노령견,노령묘,예방접종,슬개골 탈구,고양이 전문,심장초음파","개,고양이"
571,미드미동물의료센터,02-6497-7582,0,1,1,1,1,"월~토 09:30~20:00/일,공휴일 10:00~18:00",37.54727169,127.1436709,서울특별시 강동구 양재대로 1588 (명일동 연우빌딩),"정형외과,일반외과,중성화,건강검진","개,고양이"
572,관악동물종합병원,02-883-2733,0,1,0,1,0,"평일 10:00~20:30/주말,공휴일 10:00~19:00",37.48013745,126.9564996,서울특별시 관악구 남부순환로 1859 (봉천동),,"개,고양이"
573,쿨펫동물병원,02-3665-1838,0,1,0,1,1,매일 10:00~20:00,37.56426405,126.8499602,서울특별시 강서구 양천로 431 (가양동 홈플러스가양점),"중성화,슬개골 탈구,요로결석 등","개,고양이"
574,닥터윤24시동물병원,02-359-2020,1,1,0,1,1,평일 00:00~24:00,37.61656257,126.9231961,서울특별시 은평구 통일로 817 1층 (대조동),"정형외과,내시경검사,비뇨기과","개,고양이"
575,일마레동물메디컬센터,02-3445-7275,0,0,0,0,1,"평일 10:00~20:00 / 주말,공휴일 예약진료",37.52105731,127.0571374,서울특별시 강남구 영동대로 708 정화빌딩 4층 (청담동),"고양이질환,강아지피부병,심장질환,슬개골탈구,외과수술,중성화","개,고양이"
576,가나동물병원,02-3491-4748,0,0,0,0,0,평일 09:30-19:00 / 토요일 09:30-15:00,37.66270567,127.0341014,서울특별시 도봉구 방학로 162,,
577,강남서초동물병원,02-598-9875,0,0,0,0,0,평일 10:00-18:00 / 토요일 10:00-16:00,37.4902622,127.0203632,서울특별시 서초구 사임당로 97,,
578,박효리군 동물병원,02-326-0275,0,0,0,0,0,"평일 10:00~19:00/토 10:00~15:00/일,공휴일 예약 진료",37.55288765,126.906522,서울특별시 마포구 포은로 64 (망원동),,
579,베이지동물병원,02-2295-9888,0,1,0,1,1,평일 09:00-19:00 / 토요일 09:00-15:00,37.5665905,127.0240825,서울특별시 성동구 왕십리로 410 D동 106호 (하왕십리동 센트라스),"내과,외과,치과,정형외과,피부과",
580,ABC동물병원,02-3471-0075,0,1,0,1,1,매일 09:30~20:30,37.49206768,127.0256928,서울특별시 서초구 사임당로 151 무지개쇼핑 1층,"내과,외과",
581,우장산동물의료센터,02-2664-8275,0,1,0,1,1,평일 09:00-21:00 / 주말 09:00-19:00,37.55090679,126.8365978,서울특별시 강서구 강서로 282 1층 (내발산동),"외과,내과,심장 호르몬,치과",
582,스마트동물병원 길음점,02-941-5575,0,1,1,1,1,"평일 10:00~20:00 / 토,공휴일 10:00~19:00",37.60944177,127.0193237,서울특별시 성북구 길음로13길 22 두산위브상가 103호,"비뇨기과,치과,정형외과,산과,내과,외과",
583,오거리동물병원,02-306-0158,0,0,0,0,0,평일 10:00~20:00,37.59079861,126.9159651,서울특별시 은평구 가좌로 239 오거리동물병원,,
584,미소동물의료센터,02-2603-0075,0,0,1,1,1,매일 10:00~19:00,37.54489728,126.8368367,서울특별시 강서구 강서로 215 (화곡동 삼광빌딩),"중성화,슬개골탈구,노령견,호르몬 전문","개,고양이,특수동물"
585,강동동물병원,02-472-7343,0,1,0,0,0,"평일,토요일 10:00-21:00 / 일요일 15:00-19:00",37.54236704,127.1419373,서울특별시 강동구 양재대로 1532,,
586,이룸 동물병원,02-419-7580,0,1,1,1,1,"매일 10:00-19:30 (일반진료) / 월,화,수,토요일 19:30-21:00 (야간진료)",37.5011197,127.0971565,서울특별시 송파구 삼학사로 44 보라빌딩,,
587,365 마음동물병원,02-2611-5223,0,1,0,1,0,매일 09:00-21:00,37.49627786,126.8299962,서울특별시 구로구 오리로 1286 2층 (궁동),"심장,외과,치과,정형외과,내과,비뇨기과,중성화",
588,라라동물의료원,02-839-7585,0,1,1,1,1,"평일 10:00~21:00/주말,공휴일 10:00~19:00",37.4893323,126.8916695,서울특별시 구로구 도림로 72,"내과,외과,치과,건강검진,고양이 전문",
589,담은동물병원,02-356-9475,0,1,0,0,1,평일 10:00~20:00/토 10:00~18:00,37.6163432,126.9257576,서울특별시 은평구 통일로 796 북한산 힐스테이트7차,"중성화 클리닉,결석 수술,스케일링",
590,아지동물병원,02-6085-7750,0,0,0,1,0,평일 10:00-20:00 / 토요일 10:00-18:00,37.54803639,127.0210419,서울특별시 성동구 독서당로 289 (금호동4가지상1층),,
591,아프리카동물병원,02-773-1119,0,1,0,0,1,"평일,토,공휴일 10:00~20:00",37.54870538,126.9779412,서울특별시 용산구 후암로 32 현석빌딩,,"개,고양이,햄스터,고슴도치,기니피그,토끼,페렛,거북이"
592,보담동물병원,02-494-7775,0,1,0,0,1,"평일 10:00~19:00/토,공휴일 10:00~15:00",37.58995917,127.0973768,서울특별시 중랑구 용마산로 434 (면목동 청파빌딩),,
593,Dr.수동물병원,02-785-7582,0,0,0,0,0,평일 10:00~19:00/토 10:00~18:00,37.52214313,126.9324829,서울특별시 영등포구 국제금융로 79 (여의도동롯데슈퍼 2층),,
594,마곡나무 동물병원,02-2661-7515,0,1,1,1,1,매일 10:00-22:00,37.55928882,126.8193249,서울특별시 강서구 마곡중앙1로 72,"외과수술 전문,고양이 특화진료,노령견 질환 관리",
595,행복한 동물병원,02-996-8275,0,1,1,1,0,매일 09:30-21:00 / 일요일 11:00-20:00,37.65931618,127.0416521,서울특별시 도봉구 도봉로136길 7 한독상가 108호,"내과,외과,피부과,안과,이비인후과,건강검진,만성질병",
596,한국동물메디컬센터,02-2208-6788,0,0,0,0,0,"화,수,목,금,토 10:00~19:00",37.58818583,127.0858996,서울특별시 중랑구 겸재로 165,,
597,초콜릿동물병원,02-307-3335,0,1,0,1,1,평일 10:00~20:30 / 토요일 10:00~19:00,37.58313828,126.9134704,서울특별시 서대문구 응암로 117,,
598,개봉동물병원,02-2615-5014,0,1,0,1,0,매일 10:00~21:00,37.50343286,126.8511164,서울특별시 구로구 고척로 157,,
599,모범동물병원,02-532-1740,0,0,0,0,0,,37.48370306,126.9733519,서울특별시 동작구 사당로 229,,
600,달래동물의료센터,02-794-1255,0,1,1,0,1,"평일,토 10:00~21:00/일,공휴일 13:00~18:00",37.53556149,127.0065494,서울특별시 용산구 한남대로 76 한남프라자 2층 동물병원,,
601,비타민동물병원,02-875-7582,0,0,0,0,1,평일 10:00~20:00/토 10:00~19:00,37.47407111,126.9663859,서울특별시 관악구 인헌6길 8 (봉천동),,
602,서서울동물병원,02-3662-8661,0,1,0,1,1,"매일 09:30~19:00/일,공휴일 09:30~17:00",37.55126903,126.8711442,서울특별시 강서구 양천로 674 1층,"피부과,치과,안과,수술,노령견 케어,고양이 진료",
603,청담동물종합병원,02-473-0577,0,1,0,1,0,평일 10:00~20:00/토 10:00~18:00,37.53022026,127.113664,서울특별시 송파구 토성로 30-1,"엑스레이,초음파,혈액분석기,호흡 마취기",
604,라이프동물병원,02-832-7975,0,1,0,0,1,평일 10:00~21:00/토 10:00~19:00/공휴일 10:00~21:00,37.50498194,126.9095271,서울특별시 영등포구 가마산로 442 상가동 B207 208호 (신길동 래미안프레비뉴),,
605,한동물병원 개포점,02-575-7581,0,1,0,1,0,"평일,토,공휴일 10:00~19:00",37.47425532,127.0498231,서울특별시 강남구 논현로10길 14,,
606,24시스마트동물메디컬센터,02-387-7582,1,0,0,0,1,매일 00:00~24:00,37.59978536,126.9181268,서울특별시 은평구 은평로 93 (응암동),"수술,치과,내과,외과",
607,두리틀동물병원,02-302-3275,0,1,0,1,1,매일 09:00~21:00,37.57884171,126.9108005,서울특별시 서대문구 응암로 66 서우빌딩 2층,"내과,외과,안과,치과,영상진단과,정형외과",
608,그림책 읽어주는 동물병원,02-6933-0113,0,0,0,0,1,평일 09:30~19:30,37.52807906,126.8978061,서울특별시 영등포구 당산로36길 12 111호 (당산동4가 당산2차삼성아파트),,
609,닥터펫동물의료센터,02-3443-8275,0,1,0,0,1,매일 09:00-22:00 / 야간 응급진료 22:30-08:00,37.51208293,127.0434517,서울특별시 강남구 선릉로 620 1층 (삼성동),"내과,외과,피부과,치과,MRI,최소 절개 중성화",
610,방주종합동물병원,02-454-9975,0,1,0,1,1,매일 10:00-20:00,37.55932408,127.080938,서울특별시 광진구 능동로 334 경남빌딩,,
611,행복한세상동물병원,02-2645-7582,0,1,1,1,1,매일 10:00~20:00,37.52914353,126.8760086,서울특별시 양천구 목동동로 309 중소기업유통센터,"피부과,치과,비뇨기과,정형외과,내과,외과",
612,윤신근동물병원,02-2272-1234,0,0,0,0,0,매일 10:30~20:00,37.56163293,126.9968553,서울특별시 중구 퇴계로 226,,
613,참동물병원,02-2666-7990,0,1,0,1,1,평일 10:00~20:30 / 토 10:00~19:00 / 일 10:00~15:00,37.5645561,126.8238387,서울특별시 강서구 마곡서로 133 엠벨리 7단지 712동 1층 상가 102-1호,"외과,내과,고양이 진료",
614,소망동물병원,02-719-7052,0,0,1,0,0,,37.55710103,126.9543051,서울특별시 마포구 신촌로 258 (아현동),,
615,한성동물병원,02-872-7609,0,1,0,1,0,"평일 10:00~19:00/토,공휴일 10:00~16:00",37.47825332,126.931842,서울특별시 관악구 신림로 265 (신림동),,"개,고양이,특수동물"
616,수락동물병원,02-938-8575,0,0,0,1,0,,37.6729939,127.0559681,서울특별시 노원구 동일로 1622,,
617,해맑은동물병원,02-6954-7582,0,1,1,1,1,"평일,토 10:00~21:00/일 12:00~20:00",37.53163094,127.0839615,서울특별시 광진구 뚝섬로 670 1층 (자양동),"피부과,산과,치과,정형외과",
618,애니컴메디컬센터,02-2232-9702,0,0,0,0,1,매일 09:00~20:30/일 11:00~18:00,37.55208528,127.0080455,서울특별시 중구 다산로 83-1 3층 (신당동),줄기세포 전문,
619,24시잠실베스트동물메디컬센터,02-2203-7975,1,1,1,1,1,매일 10:00-22:00 (일반진료) / 매일 22:00-10:00 (응급진료),37.50496408,127.0974087,"서울특별시 송파구 삼학사로 88 1층,2층","종합검진,고양이특화,외과수술,치과클리닉",
620,월드펫동물병원,02-379-7575,0,0,0,1,1,"평일 09:00~19:00/토 09:00~18:00/일,공휴일 09:00~16:00",37.60603057,126.9608204,서울특별시 종로구 진흥로 477-1,,
621,CT종합동물병원,02-6375-0075,0,0,0,0,0,,37.54648418,126.9588792,서울특별시 마포구 만리재로 74,,
622,트윈스동물병원,02-906-7575,0,1,0,1,1,평일 10:00-19:30 / 토요일 10:00-17:00,37.64536187,127.0336916,"서울특별시 도봉구 도봉로110다길 20 1,2층",,
623,바라봄동물병원,02-2297-9300,0,1,0,1,1,평일 10:00~19:00 / 토요일 10:00~15:00,37.5665905,127.0240825,서울특별시 성동구 왕십리로 410 127동 지하 3호 (하왕십리동 센트라스),,
624,사랑이있는동물병원,02-428-7893,0,1,0,1,0,평일 09:30~20:00/토요일 09:30~19:00,37.54927571,127.1477467,서울특별시 강동구 구천면로 446 (명일동),암 조기진단 검사,
625,새은평동물의료센터,02-358-7566,1,1,0,0,1,평일 09:00 - 20:00,37.60751055,126.9221382,서울특별시 은평구 서오릉로 80,,
626,우리동물병원,02-3676-1190,0,0,0,0,1,매일 10:00~20:00/일 예약진료,37.57870571,127.0156444,서울특별시 종로구 지봉로 96-3,"내과,치과,산과,피부과,안과,임상병리과,일반외과,이비인후과,정형외과,예방의학과,신경외과,방사선과","개,고양이,특수동물"
